activity,lifecycle:transition,timestamp,case
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3178
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3178
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3178
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3178
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3178
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3178
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_3178
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_3178
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_3178
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_3178
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_3178
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_3178
Pond,start,1969-12-31 20:01:00+00:00,case_3178
Pond,complete,1969-12-31 20:21:00+00:00,case_3178
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_3178
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_3178
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_3178
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_3178
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_481
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_481
Fine Screens,start,1969-12-31 16:35:00+00:00,case_481
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_481
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_481
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_481
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_481
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_481
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4388
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4388
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4388
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4388
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4388
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4388
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4388
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4388
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4574
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4574
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4574
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4574
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4574
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4574
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4574
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4574
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1504
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1504
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1504
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1504
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1504
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1504
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1504
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1504
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1605
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1605
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1605
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1605
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1605
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1605
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1605
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1605
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_1605
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_1605
Gravity Thickening,start,1969-12-31 19:51:00+00:00,case_1605
Gravity Thickening,complete,1969-12-31 20:31:00+00:00,case_1605
Blend Tank,start,1969-12-31 20:34:00+00:00,case_1605
Blend Tank,complete,1969-12-31 21:44:00+00:00,case_1605
Anaerobic Digester,start,1969-12-31 21:59:00+00:00,case_1605
Anaerobic Digester,complete,1969-12-31 22:29:00+00:00,case_1605
Storage Tank,start,1969-12-31 22:44:00+00:00,case_1605
Storage Tank,complete,1969-12-31 23:29:00+00:00,case_1605
Disposal to Landfill,start,1969-12-31 23:34:00+00:00,case_1605
Disposal to Landfill,complete,1969-12-31 23:54:00+00:00,case_1605
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4872
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4872
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4872
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4872
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4872
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4872
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_4872
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_4872
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_4872
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_4872
Dissolved-Air Flotation Thickening,start,1969-12-31 19:51:00+00:00,case_4872
Dissolved-Air Flotation Thickening,complete,1969-12-31 21:11:00+00:00,case_4872
Blend Tank,start,1969-12-31 21:31:00+00:00,case_4872
Blend Tank,complete,1969-12-31 22:41:00+00:00,case_4872
Anaerobic Digester,start,1969-12-31 22:56:00+00:00,case_4872
Anaerobic Digester,complete,1969-12-31 23:26:00+00:00,case_4872
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1021
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1021
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1021
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1021
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1021
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1021
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1021
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1021
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 18:51:00+00:00,case_1021
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 19:51:00+00:00,case_1021
Blend Tank,start,1969-12-31 20:01:00+00:00,case_1021
Blend Tank,complete,1969-12-31 21:11:00+00:00,case_1021
Anaerobic Digester,start,1969-12-31 21:26:00+00:00,case_1021
Anaerobic Digester,complete,1969-12-31 21:56:00+00:00,case_1021
Storage Tank,start,1969-12-31 22:11:00+00:00,case_1021
Storage Tank,complete,1969-12-31 22:56:00+00:00,case_1021
Disposal to Landfill,start,1969-12-31 23:01:00+00:00,case_1021
Disposal to Landfill,complete,1969-12-31 23:21:00+00:00,case_1021
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3942
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3942
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3942
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3942
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3942
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3942
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3942
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3942
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1805
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1805
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1805
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1805
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1805
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1805
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1805
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1805
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1805
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1805
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1805
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1805
Storage Tank,start,1969-12-31 20:43:00+00:00,case_1805
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_1805
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_1805
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_1805
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1547
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1547
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1547
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1547
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1547
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1547
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1547
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1547
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1547
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1547
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1547
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1547
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4780
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4780
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4780
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4780
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4780
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4780
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4780
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4780
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1800
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1800
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1800
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1800
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1800
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1800
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1800
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1800
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_1800
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_1800
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 19:51:00+00:00,case_1800
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 20:51:00+00:00,case_1800
Blend Tank,start,1969-12-31 21:01:00+00:00,case_1800
Blend Tank,complete,1969-12-31 22:11:00+00:00,case_1800
Anaerobic Digester,start,1969-12-31 22:26:00+00:00,case_1800
Anaerobic Digester,complete,1969-12-31 22:56:00+00:00,case_1800
Storage Tank,start,1969-12-31 23:11:00+00:00,case_1800
Storage Tank,complete,1969-12-31 23:56:00+00:00,case_1800
Disposal to Landfill,start,1970-01-01 00:01:00+00:00,case_1800
Disposal to Landfill,complete,1970-01-01 00:21:00+00:00,case_1800
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3333
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3333
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3333
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3333
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3333
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3333
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3333
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3333
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3333
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3333
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3333
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3333
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3400
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3400
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3400
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3400
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3400
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3400
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_3400
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_3400
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_3400
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_3400
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_3400
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_3400
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_3400
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_3400
Pond,start,1969-12-31 21:01:00+00:00,case_3400
Pond,complete,1969-12-31 21:21:00+00:00,case_3400
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_3400
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_3400
Cascade Aerator,start,1969-12-31 22:31:00+00:00,case_3400
Cascade Aerator,complete,1969-12-31 23:01:00+00:00,case_3400
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2756
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2756
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2756
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2756
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_2756
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_2756
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_2756
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_2756
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3940
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3940
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3940
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3940
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3940
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3940
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_3940
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_3940
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_3940
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_3940
Dissolved-Air Flotation Thickening,start,1969-12-31 19:51:00+00:00,case_3940
Dissolved-Air Flotation Thickening,complete,1969-12-31 21:11:00+00:00,case_3940
Blend Tank,start,1969-12-31 21:31:00+00:00,case_3940
Blend Tank,complete,1969-12-31 22:41:00+00:00,case_3940
Anaerobic Digester,start,1969-12-31 22:56:00+00:00,case_3940
Anaerobic Digester,complete,1969-12-31 23:26:00+00:00,case_3940
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_733
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_733
Fine Screens,start,1969-12-31 16:35:00+00:00,case_733
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_733
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_733
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_733
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_733
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_733
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_733
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_733
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_733
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_733
Pond,start,1969-12-31 20:01:00+00:00,case_733
Pond,complete,1969-12-31 20:21:00+00:00,case_733
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_733
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_733
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_733
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_733
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1010
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1010
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1010
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1010
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1010
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1010
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1010
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1010
Gravity Thickening,start,1969-12-31 18:51:00+00:00,case_1010
Gravity Thickening,complete,1969-12-31 19:31:00+00:00,case_1010
Blend Tank,start,1969-12-31 19:34:00+00:00,case_1010
Blend Tank,complete,1969-12-31 20:44:00+00:00,case_1010
Anaerobic Digester,start,1969-12-31 20:59:00+00:00,case_1010
Anaerobic Digester,complete,1969-12-31 21:29:00+00:00,case_1010
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1208
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1208
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1208
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1208
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1208
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1208
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1208
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1208
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_70
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_70
Fine Screens,start,1969-12-31 16:35:00+00:00,case_70
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_70
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_70
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_70
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_70
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_70
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_70
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_70
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_70
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_70
Bio-reactor Tanks,start,1969-12-31 20:51:00+00:00,case_70
Bio-reactor Tanks,complete,1969-12-31 21:41:00+00:00,case_70
Final Clarifier,start,1969-12-31 21:51:00+00:00,case_70
Final Clarifier,complete,1969-12-31 22:21:00+00:00,case_70
Chlorine Contact Basin,start,1969-12-31 22:26:00+00:00,case_70
Chlorine Contact Basin,complete,1969-12-31 22:56:00+00:00,case_70
Pond,start,1969-12-31 23:01:00+00:00,case_70
Pond,complete,1969-12-31 23:21:00+00:00,case_70
De-chlorination Pond,start,1969-12-31 23:31:00+00:00,case_70
De-chlorination Pond,complete,1970-01-01 00:11:00+00:00,case_70
Effluent Pumping Station,start,1970-01-01 00:31:00+00:00,case_70
Effluent Pumping Station,complete,1970-01-01 01:21:00+00:00,case_70
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3311
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3311
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3311
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3311
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3311
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3311
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_3311
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_3311
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_3311
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_3311
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_3311
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_3311
Bio-reactor Tanks,start,1969-12-31 20:51:00+00:00,case_3311
Bio-reactor Tanks,complete,1969-12-31 21:41:00+00:00,case_3311
Gravity Thickening,start,1969-12-31 21:51:00+00:00,case_3311
Gravity Thickening,complete,1969-12-31 22:31:00+00:00,case_3311
Blend Tank,start,1969-12-31 22:34:00+00:00,case_3311
Blend Tank,complete,1969-12-31 23:44:00+00:00,case_3311
Anaerobic Digester,start,1969-12-31 23:59:00+00:00,case_3311
Anaerobic Digester,complete,1970-01-01 00:29:00+00:00,case_3311
Storage Tank,start,1970-01-01 00:44:00+00:00,case_3311
Storage Tank,complete,1970-01-01 01:29:00+00:00,case_3311
Disposal to Landfill,start,1970-01-01 01:34:00+00:00,case_3311
Disposal to Landfill,complete,1970-01-01 01:54:00+00:00,case_3311
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1366
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1366
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1366
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1366
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1366
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1366
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1366
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1366
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1546
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1546
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1546
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1546
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1546
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1546
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1546
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1546
