activity,lifecycle:transition,timestamp,case
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_747
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_492
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_492
Fine Screens,start,1969-12-31 16:35:00+00:00,case_492
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_492
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_492
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_492
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_492
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_492
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_188
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_188
Fine Screens,start,1969-12-31 16:35:00+00:00,case_188
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_188
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_188
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_188
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_188
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_188
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_565
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_565
Fine Screens,start,1969-12-31 16:35:00+00:00,case_565
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_565
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_565
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_565
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_565
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_565
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_441
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_441
Fine Screens,start,1969-12-31 16:35:00+00:00,case_441
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_441
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_441
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_441
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_441
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_441
Blend Tank,start,1969-12-31 18:33:00+00:00,case_441
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_441
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_441
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_441
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_867
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_867
Fine Screens,start,1969-12-31 16:35:00+00:00,case_867
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_867
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_867
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_867
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_867
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_867
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_457
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_457
Fine Screens,start,1969-12-31 16:35:00+00:00,case_457
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_457
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_457
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_457
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_457
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_457
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_457
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_457
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_457
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_457
Pond,start,1969-12-31 20:01:00+00:00,case_457
Pond,complete,1969-12-31 20:21:00+00:00,case_457
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_457
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_457
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_457
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_457
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_618
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_618
Fine Screens,start,1969-12-31 16:35:00+00:00,case_618
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_618
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_618
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_618
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_618
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_618
Blend Tank,start,1969-12-31 18:33:00+00:00,case_618
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_618
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_618
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_618
Storage Tank,start,1969-12-31 20:43:00+00:00,case_618
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_618
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_618
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_618
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_498
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_498
Fine Screens,start,1969-12-31 16:35:00+00:00,case_498
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_498
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_498
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_498
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_498
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_498
Blend Tank,start,1969-12-31 18:33:00+00:00,case_498
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_498
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_498
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_498
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_608
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_608
Fine Screens,start,1969-12-31 16:35:00+00:00,case_608
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_608
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_608
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_608
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_608
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_608
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_103
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_103
Fine Screens,start,1969-12-31 16:35:00+00:00,case_103
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_103
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_103
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_103
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_103
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_103
Blend Tank,start,1969-12-31 18:33:00+00:00,case_103
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_103
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_103
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_103
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_34
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_34
Fine Screens,start,1969-12-31 16:35:00+00:00,case_34
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_34
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_34
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_34
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_34
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_34
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_407
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_407
Fine Screens,start,1969-12-31 16:35:00+00:00,case_407
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_407
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_407
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_407
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_407
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_407
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_76
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_76
Fine Screens,start,1969-12-31 16:35:00+00:00,case_76
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_76
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_76
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_76
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_76
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_76
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_610
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_610
Fine Screens,start,1969-12-31 16:35:00+00:00,case_610
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_610
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_610
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_610
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_610
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_610
Dissolved-Air Flotation Thickening,start,1969-12-31 18:51:00+00:00,case_610
Dissolved-Air Flotation Thickening,complete,1969-12-31 20:11:00+00:00,case_610
Blend Tank,start,1969-12-31 20:31:00+00:00,case_610
Blend Tank,complete,1969-12-31 21:41:00+00:00,case_610
Anaerobic Digester,start,1969-12-31 21:56:00+00:00,case_610
Anaerobic Digester,complete,1969-12-31 22:26:00+00:00,case_610
Storage Tank,start,1969-12-31 22:41:00+00:00,case_610
Storage Tank,complete,1969-12-31 23:26:00+00:00,case_610
Disposal to Landfill,start,1969-12-31 23:31:00+00:00,case_610
Disposal to Landfill,complete,1969-12-31 23:51:00+00:00,case_610
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_771
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_771
Fine Screens,start,1969-12-31 16:35:00+00:00,case_771
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_771
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_771
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_771
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_771
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_771
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_139
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_139
Fine Screens,start,1969-12-31 16:35:00+00:00,case_139
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_139
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_139
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_139
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_139
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_139
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_900
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_900
Fine Screens,start,1969-12-31 16:35:00+00:00,case_900
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_900
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_900
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_900
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_900
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_900
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_876
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_876
Fine Screens,start,1969-12-31 16:35:00+00:00,case_876
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_876
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_876
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_876
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_876
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_876
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_173
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_173
Fine Screens,start,1969-12-31 16:35:00+00:00,case_173
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_173
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_173
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_173
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_173
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_173
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_192
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_192
Fine Screens,start,1969-12-31 16:35:00+00:00,case_192
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_192
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_192
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_192
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_192
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_192
Blend Tank,start,1969-12-31 18:33:00+00:00,case_192
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_192
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_192
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_192
Storage Tank,start,1969-12-31 20:43:00+00:00,case_192
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_192
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_192
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_192
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_182
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_182
Fine Screens,start,1969-12-31 16:35:00+00:00,case_182
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_182
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_182
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_182
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_182
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_182
Blend Tank,start,1969-12-31 18:33:00+00:00,case_182
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_182
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_182
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_182
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_40
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_40
Fine Screens,start,1969-12-31 16:35:00+00:00,case_40
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_40
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_40
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_40
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_40
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_40
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_931
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_931
Fine Screens,start,1969-12-31 16:35:00+00:00,case_931
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_931
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_931
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_931
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_931
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_931
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_214
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_214
Fine Screens,start,1969-12-31 16:35:00+00:00,case_214
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_214
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_214
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_214
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_214
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_214
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_214
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_214
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_214
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_214
Pond,start,1969-12-31 20:01:00+00:00,case_214
Pond,complete,1969-12-31 20:21:00+00:00,case_214
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_214
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_214
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_214
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_214
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_705
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_705
Fine Screens,start,1969-12-31 16:35:00+00:00,case_705
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_705
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_705
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_705
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_705
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_705
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_923
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_923
Fine Screens,start,1969-12-31 16:35:00+00:00,case_923
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_923
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_923
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_923
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_923
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_923
Dissolved-Air Flotation Thickening,start,1969-12-31 18:51:00+00:00,case_923
Dissolved-Air Flotation Thickening,complete,1969-12-31 20:11:00+00:00,case_923
Blend Tank,start,1969-12-31 20:31:00+00:00,case_923
Blend Tank,complete,1969-12-31 21:41:00+00:00,case_923
Anaerobic Digester,start,1969-12-31 21:56:00+00:00,case_923
Anaerobic Digester,complete,1969-12-31 22:26:00+00:00,case_923
Storage Tank,start,1969-12-31 22:41:00+00:00,case_923
Storage Tank,complete,1969-12-31 23:26:00+00:00,case_923
Disposal to Landfill,start,1969-12-31 23:31:00+00:00,case_923
Disposal to Landfill,complete,1969-12-31 23:51:00+00:00,case_923
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_141
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_141
Fine Screens,start,1969-12-31 16:35:00+00:00,case_141
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_141
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_141
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_141
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_141
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_141
Blend Tank,start,1969-12-31 18:33:00+00:00,case_141
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_141
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_141
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_141
Storage Tank,start,1969-12-31 20:43:00+00:00,case_141
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_141
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_141
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_141
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_481
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_481
Fine Screens,start,1969-12-31 16:35:00+00:00,case_481
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_481
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_481
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_481
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_481
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_481
Blend Tank,start,1969-12-31 18:33:00+00:00,case_481
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_481
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_481
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_481
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_793
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_793
Fine Screens,start,1969-12-31 16:35:00+00:00,case_793
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_793
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_793
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_793
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_793
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_793
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_977
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_977
Fine Screens,start,1969-12-31 16:35:00+00:00,case_977
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_977
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_977
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_977
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_977
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_977
Blend Tank,start,1969-12-31 18:33:00+00:00,case_977
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_977
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_977
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_977
